date;sp;dividend;earnings;cpi;date_fraction;long_rf;real_price;real_dividend;real_tot_return;real_earnings;real_tr_earnings;month_tot_bond_return;real_tot_bond_returns;;;;;;;;;;;;;;;;;;;;;;;;
1946.11;14.69;0.703333;1.00333;21.3;1946.875;2.24;182.1339305;8.720272549;10028.72415;12.43978465;684.9639076;1.00142252;11.94094092;;;;;;;;;;;;;;;;;;;;;;;;
1946.12;15.13;0.71;1.06;21.5;1946.958333;2.245;185.844253;8.721045581;10273.04005;13.02015256;719.7238896;1.001426793;11.84669061;;;;;;;;;;;;;;;;;;;;;;;;
1947.01;15.21;0.713333;1.13;21.5;1947.041667;2.25;186.826906;8.761985363;10367.72069;13.87997395;770.2514382;1.000469943;11.86359339;;;;;;;;;;;;;;;;;;;;;;;;
1947.02;15.8;0.716667;1.2;21.5;1947.125;2.265833333;194.0739721;8.802937428;10810.59635;14.73979535;821.0579504;1.000484206;11.86916861;;;;;;;;;;;;;;;;;;;;;;;;
1947.03;15.16;0.72;1.27;21.9;1947.208333;2.281666667;182.8116018;8.682345205;10223.54616;15.31469224;856.4580227;1.000498468;11.65802229;;;;;;;;;;;;;;;;;;;;;;;;
1947.04;14.6;0.733333;1.32667;21.9;1947.291667;2.2975;176.0586667;8.843125356;9887.107252;15.99806516;898.4197656;1.000512729;11.66383344;;;;;;;;;;;;;;;;;;;;;;;;
1947.05;14.34;0.746667;1.38333;21.9;1947.375;2.313333333;172.9233753;9.003917566;9753.172332;16.68131749;940.854664;1.000526988;11.66981382;;;;;;;;;;;;;;;;;;;;;;;;
1947.06;14.84;0.76;1.44;22;1947.458333;2.329166667;178.13936;9.12304;10090.24231;17.28576;979.1070709;1.000541247;11.62289111;;;;;;;;;;;;;;;;;;;;;;;;
1947.07;15.77;0.77;1.47667;22.2;1947.541667;2.345;187.5976468;9.159809009;10669.21859;17.56625347;999.0434382;1.000555504;11.52441456;;;;;;;;;;;;;;;;;;;;;;;;
1947.08;15.46;0.78;1.51333;22.5;1947.625;2.360833333;181.4577991;9.155050667;10363.41727;17.76232414;1014.441802;1.00056976;11.3770722;;;;;;;;;;;;;;;;;;;;;;;;
1947.09;15.06;0.79;1.55;23;1947.708333;2.376666667;172.9202296;9.070848696;9918.990819;17.79723478;1020.878869;1.000584016;11.13608583;;;;;;;;;;;;;;;;;;;;;;;;
1947.1;15.45;0.806667;1.57;23;1947.791667;2.3925;177.3982435;9.262220639;10220.13181;18.02687652;1038.550611;1.00059827;11.14258948;;;;;;;;;;;;;;;;;;;;;;;;
1947.11;15.27;0.823333;1.59;23.1;1947.875;2.408333333;174.5724571;9.412656507;10102.52433;18.17748571;1051.932789;1.000612523;11.10099058;;;;;;;;;;;;;;;;;;;;;;;;
1947.12;15.03;0.84;1.61;23.4;1947.958333;2.424166667;169.6257538;9.480082051;9861.975921;18.17015726;1056.405937;1.000626775;10.96538262;;;;;;;;;;;;;;;;;;;;;;;;
1948.01;14.83;0.843333;1.64333;23.7;1948.041667;2.44;165.2500017;9.397220477;9653.100609;18.31154992;1069.6716;1.002987183;10.83336613;;;;;;;;;;;;;;;;;;;;;;;;
1948.02;14.1;0.846667;1.67667;23.5;1948.125;2.429166667;158.4528;9.514663604;9302.357872;18.84206072;1106.169104;1.00297865;10.95820165;;;;;;;;;;;;;;;;;;;;;;;;
1948.03;14.3;0.85;1.71;23.4;1948.208333;2.418333333;161.3871111;9.592940171;9521.55517;19.29873846;1138.591562;1.002970118;11.03781172;;;;;;;;;;;;;;;;;;;;;;;;
1948.04;15.4;0.85;1.76;23.8;1948.291667;2.4075;170.8804706;9.431714286;10128.01786;19.52919664;1157.487755;1.002961586;10.8845349;;;;;;;;;;;;;;;;;;;;;;;;
1948.05;16.15;0.85;1.81;23.9;1948.375;2.396666667;178.4527699;9.392251046;10623.21463;19.99996987;1190.589379;1.002953055;10.87109352;;;;;;;;;;;;;;;;;;;;;;;;
1948.06;16.82;0.85;1.86;24.1;1948.458333;2.385833333;184.3136996;9.314307054;11018.31957;20.38189544;1218.434863;1.002944524;10.8127135;;;;;;;;;;;;;;;;;;;;;;;;
1948.07;16.42;0.856667;1.93;24.4;1948.541667;2.375;177.7182361;9.271945684;10670.23103;20.88892787;1254.174536;1.002935993;10.71121714;;;;;;;;;;;;;;;;;;;;;;;;
1948.08;15.94;0.863333;2;24.5;1948.625;2.364166667;171.8188865;9.305954502;10362.59406;21.55820408;1300.200008;1.002927463;10.69881759;;;;;;;;;;;;;;;;;;;;;;;;
1948.09;15.76;0.87;2.07;24.5;1948.708333;2.353333333;169.8786482;9.377818776;10292.70831;22.31274122;1351.897602;1.002918933;10.73013798;;;;;;;;;;;;;;;;;;;;;;;;
1948.1;16.19;0.89;2.14333;24.4;1948.791667;2.3425;175.228882;9.632718033;10665.50752;23.19785791;1411.964314;1.002910403;10.80556287;;;;;;;;;;;;;;;;;;;;;;;;
1948.11;15.29;0.91;2.21667;24.2;1948.875;2.331666667;166.8556;9.930581818;10206.22777;24.18991516;1479.649373;1.002901874;10.9265735;;;;;;;;;;;;;;;;;;;;;;;;
1948.12;15.19;0.93;2.29;24.1;1948.958333;2.320833333;166.4521461;10.19094772;10233.49597;25.093839;1542.77194;1.002893345;11.00375108;;;;;;;;;;;;;;;;;;;;;;;;
1949.01;15.36;0.946667;2.32;24;1949.041667;2.31;169.01632;10.41680811;10444.51054;25.52850667;1577.556279;1.001851209;11.08157035;;;;;;;;;;;;;;;;;;;;;;;;
1949.02;14.77;0.963333;2.35;23.8;1949.125;2.310833333;163.8899059;10.68927249;10182.76539;26.07591597;1620.14209;1.001851907;11.19537949;;;;;;;;;;;;;;;;;;;;;;;;
1949.03;14.91;0.98;2.38;23.8;1949.208333;2.311666667;165.4433647;10.87421176;10335.5873;26.4088;1649.812058;1.001852604;11.21611229;;;;;;;;;;;;;;;;;;;;;;;;
1949.04;14.89;0.993333;2.38667;23.9;1949.291667;2.3125;164.5301389;10.97603872;10335.67752;26.37200448;1656.672362;1.001853302;11.18987502;;;;;;;;;;;;;;;;;;;;;;;;
1949.05;14.78;1.00667;2.39333;23.8;1949.375;2.313333333;164.0008672;11.17014567;10360.90413;26.55671147;1677.74443;1.001853999;11.25771665;;;;;;;;;;;;;;;;;;;;;;;;
1949.06;13.97;1.02;2.4;23.9;1949.458333;2.314166667;154.3644084;11.27070126;9811.448464;26.51929707;1685.574539;1.001854696;11.2313977;;;;;;;;;;;;;;;;;;;;;;;;
1949.07;14.76;1.02667;2.39667;23.7;1949.541667;2.315;164.4699949;11.44013616;10514.35748;26.70598257;1707.279481;1.001855394;11.34718404;;;;;;;;;;;;;;;;;;;;;;;;
1949.08;15.29;1.03333;2.39333;23.8;1949.625;2.315833333;169.6598958;11.46596862;10907.22497;26.55671147;1707.298151;1.001856091;11.32047183;;;;;;;;;;;;;;;;;;;;;;;;
1949.09;15.49;1.04;2.39;23.9;1949.708333;2.316666667;171.1599632;11.4916954;11065.22802;26.4088;1707.288248;1.001856788;11.29402975;;;;;;;;;;;;;;;;;;;;;;;;
1949.1;15.89;1.07333;2.36667;23.7;1949.791667;2.3175;177.0615325;11.96006637;11511.18871;26.37169396;1714.486154;1.001857486;11.41048561;;;;;;;;;;;;;;;;;;;;;;;;
1949.11;16.11;1.10667;2.34333;23.8;1949.875;2.318333333;178.7587261;12.27975912;11688.05529;26.00190475;1700.122321;1.001858183;11.38364816;;;;;;;;;;;;;;;;;;;;;;;;
1949.12;16.54;1.14;2.32;23.6;1949.958333;2.319166667;185.0854034;12.75679322;12171.23019;25.96119322;1707.210039;1.001858881;11.50145192;;;;;;;;;;;;;;;;;;;;;;;;
1950.01;16.88;1.15;2.33667;23.5;1950.041667;2.32;189.6938485;12.92345532;12545.10251;26.2590003;1736.597433;1.000091221;11.57186507;;;;;;;;;;;;;;;;;;;;;;;;
1950.02;17.21;1.16;2.35333;23.5;1950.125;2.340833333;193.4023183;13.03583319;12862.1983;26.44622183;1758.802855;1.000110423;11.57292067;;;;;;;;;;;;;;;;;;;;;;;;
1950.03;17.35;1.17;2.37;23.6;1950.208333;2.361666667;194.1494407;13.09249831;12984.44518;26.52070169;1773.667727;1.000129622;11.52515537;;;;;;;;;;;;;;;;;;;;;;;;
1950.04;17.84;1.18;2.42667;23.6;1950.291667;2.3825;199.6326237;13.2044;13424.74385;27.1548486;1826.088742;1.000148818;11.52664928;;;;;;;;;;;;;;;;;;;;;;;;
1950.05;18.44;1.19;2.48333;23.7;1950.375;2.403333333;205.4760641;13.26011477;13892.00796;27.67163093;1870.848163;1.000168012;11.47972177;;;;;;;;;;;;;;;;;;;;;;;;
1950.06;18.74;1.2;2.54;23.8;1950.458333;2.424166667;207.9415597;13.31536134;14133.7171;28.18418151;1915.669233;1.000187204;11.43340827;;;;;;;;;;;;;;;;;;;;;;;;
1950.07;17.38;1.24333;2.6;24.1;1950.541667;2.445;190.4501842;13.62442046;13022.00486;28.49082158;1948.055963;1.000206393;11.29319742;;;;;;;;;;;;;;;;;;;;;;;;
1950.08;18.43;1.28667;2.66;24.3;1950.625;2.465833333;200.2939029;13.98329658;13774.74325;28.90839835;1988.107273;1.00022558;11.20256095;;;;;;;;;;;;;;;;;;;;;;;;
1950.09;19.08;1.33;2.72;24.4;1950.708333;2.486666667;206.5081574;14.39496066;14284.61233;29.43931803;2036.380793;1.000244764;11.15916553;;;;;;;;;;;;;;;;;;;;;;;;
1950.1;19.87;1.37667;2.76;24.6;1950.791667;2.5075;213.3101041;14.77894419;14840.30851;29.62938537;2061.361424;1.000263945;11.07114976;;;;;;;;;;;;;;;;;;;;;;;;
1950.11;19.83;1.42333;2.8;24.7;1950.875;2.528333333;212.0188275;15.21799081;14838.70067;29.93710121;2095.227528;1.000283124;11.02923764;;;;;;;;;;;;;;;;;;;;;;;;
1950.12;19.75;1.47;2.84;25;1950.958333;2.549166667;208.62952;15.5283744;14692.05719;30.0003968;2112.68063;1.000302301;10.89997196;;;;;;;;;;;;;;;;;;;;;;;;
1951.01;21.21;1.48667;2.83667;25.4;1951.041667;2.57;220.5238772;15.45715382;15620.38871;29.49332705;2089.103632;1.001340336;10.73156204;;;;;;;;;;;;;;;;;;;;;;;;
1951.02;22;1.50333;2.83333;25.7;1951.125;2.579166667;226.0675486;15.4479149;16104.24942;29.1147258;2074.029682;1.001348326;10.62050688;;;;;;;;;;;;;;;;;;;;;;;;
1951.03;21.63;1.52;2.83;25.8;1951.208333;2.588333333;221.4040093;15.55867287;15864.39749;28.96779225;2075.647013;1.001356315;10.59360652;;;;;;;;;;;;;;;;;;;;;;;;
1951.04;21.92;1.53333;2.79333;25.8;1951.291667;2.5975;224.3724403;15.69511833;16170.81396;28.59243927;2060.694332;1.001364305;10.60797479;;;;;;;;;;;;;;;;;;;;;;;;
1951.05;21.93;1.54667;2.75667;25.9;1951.375;2.606666667;223.6081019;15.77054004;16210.44404;28.10824197;2037.70382;1.001372294;10.58143399;;;;;;;;;;;;;;;;;;;;;;;;
1951.06;21.55;1.56;2.72;25.9;1951.458333;2.615833333;219.7334517;15.90645869;16025.64646;27.73433822;2022.726607;1.001380283;10.59595483;;;;;;;;;;;;;;;;;;;;;;;;
1951.07;21.93;1.54667;2.65;25.9;1951.541667;2.625;223.6081019;15.77054004;16404.08163;27.02058687;1982.253366;1.001388272;10.61058024;;;;;;;;;;;;;;;;;;;;;;;;
1951.08;22.89;1.53333;2.58;25.9;1951.625;2.634166667;233.3966919;15.63451942;17217.7611;26.30683552;1940.665079;1.00139626;10.62531061;;;;;;;;;;;;;;;;;;;;;;;;
1951.09;23.48;1.52;2.51;26.1;1951.708333;2.643333333;237.5780169;15.37983755;17620.76704;25.39696858;1883.650991;1.001404248;10.55861262;;;;;;;;;;;;;;;;;;;;;;;;
1951.1;23.36;1.48333;2.48667;26.2;1951.791667;2.6525;235.4616672;14.95151347;17556.21164;25.06487431;1868.857226;1.001412237;10.53308289;;;;;;;;;;;;;;;;;;;;;;;;
1951.11;22.71;1.44667;2.46333;26.4;1951.875;2.661666667;227.1757;14.47152223;17028.32061;24.6415111;1847.044166;1.001420224;10.46804933;;;;;;;;;;;;;;;;;;;;;;;;
1951.12;23.41;1.41;2.44;26.5;1951.958333;2.670833333;233.2943426;14.05147472;17574.72424;24.31602717;1831.795265;1.001428212;10.44335813;;;;;;;;;;;;;;;;;;;;;;;;
1952.01;24.19;1.41333;2.42667;26.5;1952.041667;2.68;241.0674989;14.08466011;18248.71792;24.18318592;1830.657971;1.001146506;10.45827346;;;;;;;;;;;;;;;;;;;;;;;;
1952.02;23.75;1.41667;2.41333;26.3;1952.125;2.6925;238.4825095;14.22530597;18142.77273;24.23313662;1843.557798;1.00115757;10.54988571;;;;;;;;;;;;;;;;;;;;;;;;
1952.03;23.81;1.42;2.4;26.3;1952.208333;2.705;239.0849916;14.25874373;18279.00267;24.09928517;1842.48662;1.001168634;10.56209794;;;;;;;;;;;;;;;;;;;;;;;;
1952.04;23.74;1.43;2.38;26.4;1952.291667;2.7175;237.4791333;14.30476667;18247.36644;23.80793333;1829.348446;1.001179697;10.53438647;;;;;;;;;;;;;;;;;;;;;;;;
1952.05;23.73;1.44;2.36;26.4;1952.375;2.73;237.3791;14.4048;18331.91615;23.60786667;1823.148846;1.00119076;10.54681385;;;;;;;;;;;;;;;;;;;;;;;;
1952.06;24.38;1.45;2.34;26.5;1952.458333;2.7425;242.96096;14.45009811;18855.9767;23.31946868;1809.802522;1.001201822;10.51952588;;;;;;;;;;;;;;;;;;;;;;;;
1952.07;25.08;1.45;2.34667;26.7;1952.541667;2.755;248.0646831;14.34185768;19344.82683;23.21076356;1810.044848;1.001212884;10.45327583;;;;;;;;;;;;;;;;;;;;;;;;
1952.08;25.18;1.45;2.35333;26.7;1952.625;2.7675;249.0537768;14.34185768;19515.16106;23.27663719;1823.892533;1.001223945;10.46595444;;;;;;;;;;;;;;;;;;;;;;;;
1952.09;24.78;1.45;2.36;26.7;1952.708333;2.78;245.0974022;14.34185768;19298.79957;23.34260974;1837.980911;1.001235005;10.47876419;;;;;;;;;;;;;;;;;;;;;;;;
1952.1;24.26;1.43667;2.37333;26.7;1952.791667;2.7925;239.9541154;14.2100115;18987.06126;23.47445592;1857.484011;1.001246065;10.49170552;;;;;;;;;;;;;;;;;;;;;;;;
1952.11;25.03;1.42333;2.38667;26.7;1952.875;2.805;247.5701363;14.07806641;19682.53151;23.60640101;1876.776168;1.001257125;10.50477887;;;;;;;;;;;;;;;;;;;;;;;;
1952.12;26.04;1.41;2.4;26.7;1952.958333;2.8175;257.559982;13.94622022;20569.14974;23.73824719;1895.77417;1.001268184;10.51798469;;;;;;;;;;;;;;;;;;;;;;;;
1953.01;26.18;1.41;2.41;26.6;1953.041667;2.83;259.9181895;13.99864962;20850.64281;23.92676992;1919.406003;1.004881209;10.57091487;;;;;;;;;;;;;;;;;;;;;;;;
1953.02;25.86;1.41;2.42;26.5;1953.125;2.800833333;257.7100257;14.05147472;20767.43799;24.11671547;1943.433873;1.004860409;10.66259867;;;;;;;;;;;;;;;;;;;;;;;;
1953.03;25.99;1.41;2.43;26.6;1953.208333;2.771666667;258.0318466;13.99864962;20887.37798;24.12533233;1952.917603;0.99727097;10.67414348;;;;;;;;;;;;;;;;;;;;;;;;
1953.04;24.71;1.41333;2.45667;26.6;1953.291667;2.83;245.3238526;14.03171026;19953.33486;24.3901153;1983.762006;0.98355251;10.64501342;;;;;;;;;;;;;;;;;;;;;;;;
1953.05;24.84;1.41667;2.48333;26.7;1953.375;3.05;245.6908584;14.01219277;20078.15825;24.56245892;2007.274264;0.99742736;10.43071645;;;;;;;;;;;;;;;;;;;;;;;;
1953.06;23.95;1.42;2.51;26.8;1953.458333;3.11;236.0040149;13.99272239;19381.82939;24.73361493;2031.24809;1.018066089;10.36506151;;;;;;;;;;;;;;;;;;;;;;;;
1953.07;24.29;1.42;2.52333;26.8;1953.541667;2.93;239.3543851;13.99272239;19752.74122;24.86496914;2051.983718;1.000723918;10.55231763;;;;;;;;;;;;;;;;;;;;;;;;
1953.08;24.39;1.42;2.53667;26.9;1953.625;2.95;239.4463316;13.94070483;19856.20061;24.9034984;2065.134416;1.009355489;10.52070031;;;;;;;;;;;;;;;;;;;;;;;;
1953.09;23.27;1.42;2.55;26.9;1953.708333;2.87;228.4508461;13.94070483;19040.73139;25.03436431;2086.543405;1.020678701;10.61912661;;;;;;;;;;;;;;;;;;;;;;;;
1953.1;23.97;1.43;2.53667;27;1953.791667;2.66;234.4514578;13.98688296;19638.01265;24.81126322;2078.229351;1.000476705;10.79857296;;;;;;;;;;;;;;;;;;;;;;;;
1953.11;24.5;1.44;2.52333;26.9;1953.875;2.68;240.5262454;14.13705279;20245.52457;24.77253431;2085.148552;1.010096874;10.84388323;;;;;;;;;;;;;;;;;;;;;;;;
1953.12;24.83;1.45;2.51;26.9;1953.958333;2.59;243.7659866;14.23522677;20618.06977;24.6416684;2084.226948;1.011820022;10.95337255;;;;;;;;;;;;;;;;;;;;;;;;
1954.01;25.46;1.45667;2.52333;26.9;1954.041667;2.48;249.9509472;14.30070881;21242.00027;24.77253431;2105.285803;1.002945423;11.08284165;;;;;;;;;;;;;;;;;;;;;;;;
1954.02;26.02;1.46333;2.53667;26.9;1954.125;2.47;255.44869;14.36609268;21810.96563;24.9034984;2126.334442;1.010888108;11.11548531;;;;;;;;;;;;;;;;;;;;;;;;
1954.03;26.57;1.47;2.55;26.9;1954.208333;2.37;260.8482587;14.43157472;22374.68102;25.03436431;2147.363064;1.009065997;11.23651191;;;;;;;;;;;;;;;;;;;;;;;;
1954.04;27.63;1.46333;2.57333;26.8;1954.291667;2.29;272.2668448;14.4196975;23457.20143;25.35767064;2184.694903;0.994844514;11.38068949;;;;;;;;;;;;;;;;;;;;;;;;
1954.05;28.73;1.45667;2.59667;26.9;1954.375;2.37;282.0538379;14.30070881;24403.07503;25.49254227;2205.594599;1.001092446;11.27992722;;;;;;;;;;;;;;;;;;;;;;;;
1954.06;28.96;1.45;2.62;26.9;1954.458333;2.38;284.3118394;14.23522677;24701.07058;25.72158216;2234.696303;1.009070926;11.29224994;;;;;;;;;;;;;;;;;;;;;;;;
1954.07;30.13;1.45667;2.62333;26.9;1954.541667;2.3;295.7981948;14.30070881;25802.54485;25.75427409;2246.551278;0.99661626;11.3946811;;;;;;;;;;;;;;;;;;;;;;;;
1954.08;30.73;1.46333;2.62667;26.9;1954.625;2.36;301.6886335;14.36609268;26420.79898;25.7870642;2258.337782;1.000201559;11.35612446;;;;;;;;;;;;;;;;;;;;;;;;
1954.09;31.45;1.47;2.63;26.8;1954.708333;2.38;309.9092388;14.48542388;27246.44494;25.91609851;2278.478543;0.997581127;11.40079552;;;;;;;;;;;;;;;;;;;;;;;;
1954.1;32.18;1.49333;2.67667;26.8;1954.791667;2.43;317.1026806;14.7153184;27986.68551;26.37598608;2327.878232;0.997633323;11.37321844;;;;;;;;;;;;;;;;;;;;;;;;
1954.11;33.44;1.51667;2.72333;26.8;1954.875;2.48;329.5187582;14.94531145;29192.41694;26.83577511;2377.409833;0.999435441;11.34630171;;;;;;;;;;;;;;;;;;;;;;;;
1954.12;34.97;1.54;2.77;26.7;1954.958333;2.51;345.8860434;15.23204195;30754.86403;27.39789363;2436.11591;0.993362743;11.38236758;;;;;;;;;;;;;;;;;;;;;;;;
1955.01;35.6;1.54667;2.83333;26.7;1955.041667;2.61;352.1173333;15.29801449;31422.27991;28.02428663;2500.833942;0.998690093;11.30681989;;;;;;;;;;;;;;;;;;;;;;;;
1955.02;36.79;1.55333;2.89667;26.7;1955.125;2.65;363.8875476;15.36388813;32586.88507;28.65077854;2565.736678;0.999598391;11.292009;;;;;;;;;;;;;;;;;;;;;;;;
1955.03;36.5;1.56;2.96;26.7;1955.208333;2.68;361.019176;15.42986067;32445.16445;29.27717154;2631.169501;0.996163757;11.28747403;;;;;;;;;;;;;;;;;;;;;;;;
1955.04;37.76;1.56333;3.04667;26.7;1955.291667;2.75;373.4817558;15.46279749;33680.9941;30.13441899;2717.554934;1.001424997;11.24417254;;;;;;;;;;;;;;;;;;;;;;;;
1955.05;37.6;1.56667;3.13333;26.7;1955.375;2.76;371.899206;15.49583322;33654.73062;30.99156753;2804.557902;1.000568312;11.26019546;;;;;;;;;;;;;;;;;;;;;;;;
1955.06;39.78;1.57;3.22;26.7;1955.458333;2.78;393.4614472;15.52877004;35723.09428;31.84881498;2891.612961;0.991985674;11.26659476;;;;;;;;;;;;;;;;;;;;;;;;
1955.07;42.69;1.58667;3.29333;26.8;1955.541667;2.9;420.6685343;15.63509354;38311.57109;32.45257213;2955.555081;0.996410252;11.13459797;;;;;;;;;;;;;;;;;;;;;;;;
1955.08;42.43;1.60333;3.36667;26.8;1955.625;2.97;418.1064866;15.79926168;38198.14482;33.17526668;3030.887302;1.002475;11.09462758;;;;;;;;;;;;;;;;;;;;;;;;
1955.09;44.34;1.62;3.44;26.9;1955.708333;2.97;435.3034171;15.90418439;39890.33742;33.77184833;3094.784861;1.010230613;11.08074073;;;;;;;;;;;;;;;;;;;;;;;;
1955.1;42.11;1.62667;3.5;26.9;1955.791667;2.88;413.4106201;15.96966643;38006.07751;34.36089219;3158.899817;1.001538675;11.1941035;;;;;;;;;;;;;;;;;;;;;;;;
1955.11;44.95;1.63333;3.56;26.9;1955.875;2.89;441.2920297;16.0350503;40692.14493;34.94993606;3222.781667;0.996399068;11.21132758;;;;;;;;;;;;;;;;;;;;;;;;
1955.12;45.37;1.64;3.62;26.8;1955.958333;2.96;447.0773343;16.16060896;41349.79849;35.67158806;3299.234528;1.007632163;11.21263903;;;;;;;;;;;;;;;;;;;;;;;;
1956.01;44.15;1.67;3.64333;26.8;1956.041667;2.9;435.0554179;16.45622985;40364.73698;35.90148258;3330.963922;1.007596918;11.29821572;;;;;;;;;;;;;;;;;;;;;;;;
1956.02;44.43;1.7;3.66667;26.8;1956.125;2.84;437.8145463;16.75185075;40750.25145;36.13147563;3362.991774;0.992065068;11.38404734;;;;;;;;;;;;;;;;;;;;;;;;
1956.03;47.49;1.73;3.69;26.8;1956.208333;2.96;467.9678776;17.04747164;43689.045;36.36137015;3394.663636;0.983776203;11.2937157;;;;;;;;;;;;;;;;;;;;;;;;
1956.04;48.05;1.75333;3.66;26.9;1956.291667;3.18;471.7259628;17.21313803;44173.81321;35.93167584;3364.748311;1.012044006;11.06918582;;;;;;;;;;;;;;;;;;;;;;;;
1956.05;46.54;1.77667;3.63;27;1956.375;3.07;455.2094637;17.37767507;42762.7675;35.50516444;3335.385604;1.008556205;11.16101241;;;;;;;;;;;;;;;;;;;;;;;;
1956.06;46.27;1.8;3.6;27.2;1956.458333;3;449.2408735;17.47641176;42338.88544;34.95282353;3294.142805;0.993123771;11.17373988;;;;;;;;;;;;;;;;;;;;;;;;
1956.07;48.78;1.81333;3.55333;27.4;1956.541667;3.11;470.153746;17.47732456;44447.09057;34.24787639;3237.703574;0.9840331;11.01590736;;;;;;;;;;;;;;;;;;;;;;;;
1956.08;48.49;1.82667;3.50667;27.3;1956.625;3.33;469.0705905;17.67038927;44483.90124;33.9219585;3216.959413;0.998567071;10.87972449;;;;;;;;;;;;;;;;;;;;;;;;
1956.09;46.84;1.84;3.46;27.4;1956.708333;3.38;451.4555445;17.73437664;42953.5457;33.34833869;3172.913495;1.006189361;10.8244845;;;;;;;;;;;;;;;;;;;;;;;;
1956.1;46.24;1.80667;3.44333;27.5;1956.791667;3.34;444.051968;17.34981334;42386.69728;33.06698666;3156.388113;0.990224726;10.85187575;;;;;;;;;;;;;;;;;;;;;;;;
1956.11;45.76;1.77333;3.42667;27.5;1956.875;3.49;439.442432;17.02964266;42082.15977;32.90699734;3151.260367;0.994575162;10.7457957;;;;;;;;;;;;;;;;;;;;;;;;
1956.12;46.44;1.74;3.41;27.6;1956.958333;3.59;444.3567652;16.64902609;42685.63207;32.62826377;3134.323974;1.013891159;10.64877867;;;;;;;;;;;;;;;;;;;;;;;;
1957.01;45.43;1.73667;3.40667;27.6;1957.041667;3.46;434.6926754;16.6171633;41890.30655;32.59640098;3141.238182;1.013001417;10.79670254;;;;;;;;;;;;;;;;;;;;;;;;
1957.02;43.47;1.73333;3.40333;27.7;1957.125;3.34;414.4370166;16.52533043;40071.02548;32.44688134;3137.219304;0.99690055;10.89759094;;;;;;;;;;;;;;;;;;;;;;;;
1957.03;44.03;1.73;3.4;27.8;1957.208333;3.41;418.2659942;16.43425324;40573.65716;32.29853237;3133.100939;0.996978227;10.82473594;;;;;;;;;;;;;;;;;;;;;;;;
1957.04;45.05;1.73;3.40667;27.9;1957.291667;3.48;426.4216631;16.3753491;41497.16668;32.24590204;3138.005612;0.992904886;10.75334495;;;;;;;;;;;;;;;;;;;;;;;;
1957.05;46.78;1.73;3.41333;28;1957.375;3.6;441.2155943;16.31686571;43069.1589;32.19355332;3142.566314;0.986496789;10.63891642;;;;;;;;;;;;;;;;;;;;;;;;
1957.06;47.55;1.73;3.42;28.1;1957.458333;3.8;446.8820071;16.25879858;43754.54273;32.14167117;3147.01443;0.9925045;10.45790722;;;;;;;;;;;;;;;;;;;;;;;;
1957.07;48.51;1.74;3.43667;28.3;1957.541667;3.93;452.6822926;16.23721272;44454.93601;32.07008152;3149.390743;1.003275;10.30616647;;;;;;;;;;;;;;;;;;;;;;;;
1957.08;45.84;1.75;3.45333;28.3;1957.625;3.93;427.7665696;16.33053004;42141.77032;32.22554816;3174.725997;1.004095549;10.33991917;;;;;;;;;;;;;;;;;;;;;;;;
1957.09;43.98;1.76;3.47;28.3;1957.708333;3.92;410.4095491;16.42384735;40566.66343;32.38110813;3200.689452;0.999173474;10.38226682;;;;;;;;;;;;;;;;;;;;;;;;
1957.1;41.24;1.77;3.43667;28.3;1957.791667;3.97;384.8406049;16.51716466;38175.37023;32.07008152;3181.283938;1.024014701;10.3736856;;;;;;;;;;;;;;;;;;;;;;;;
1957.11;40.35;1.78;3.40333;28.4;1957.875;3.72;375.2095352;16.55199437;37356.81547;31.64713426;3150.869165;1.046366501;10.58540231;;;;;;;;;;;;;;;;;;;;;;;;
1957.12;40.33;1.79;3.37;28.4;1957.958333;3.21;375.0235577;16.6449831;37476.40049;31.33720282;3131.551441;1.012913304;11.07621038;;;;;;;;;;;;;;;;;;;;;;;;
1958.01;41.12;1.78333;3.29333;28.6;1958.041667;3.09;379.6957538;16.46699486;38080.42672;30.41010255;3049.888417;1.005994241;11.14078462;;;;;;;;;;;;;;;;;;;;;;;;
1958.02;41.26;1.77667;3.21667;28.6;1958.125;3.05;380.9884923;16.40549745;38347.18958;29.70223591;2989.584448;1.008545232;11.20756516;;;;;;;;;;;;;;;;;;;;;;;;
1958.03;42.11;1.77;3.14;28.8;1958.208333;2.98;386.1370028;16.23040833;39001.53162;28.79292778;2908.212047;1.011100681;11.22484101;;;;;;;;;;;;;;;;;;;;;;;;
1958.04;42.34;1.75667;3.07;28.9;1958.291667;2.88;386.902627;16.0524383;39213.97692;28.05363875;2843.337485;0.998959606;11.31017295;;;;;;;;;;;;;;;;;;;;;;;;
1958.05;43.7;1.74333;3;28.9;1958.375;2.92;399.3302976;15.93053748;40608.11761;27.41397924;2787.742628;0.998143037;11.29840592;;;;;;;;;;;;;;;;;;;;;;;;
1958.06;44.75;1.73;2.93;28.9;1958.458333;2.97;408.9251903;15.80872803;41717.79406;26.77431972;2731.466739;0.982953434;11.2774252;;;;;;;;;;;;;;;;;;;;;;;;
1958.07;45.98;1.73;2.91333;29;1958.541667;3.2;418.7160772;15.75421517;42850.57696;26.53018942;2715.047224;0.974267296;11.04695905;;;;;;;;;;;;;;;;;;;;;;;;
