date	sp	dividend	earnings	cpi	date_fraction	long_rf	real_price	real_dividend	real_tot_return	real_earnings	real_tr_earnings	month_tot_bond_return	real_tot_bond_returns
1891.08	4.93	0.22	0.32	7.71	1891.63	3.61	168.94	7.54	529.61	11.08	34.73	1	4.34
1891.09	5.33	0.22	0.33	7.61	1891.71	3.61	184.93	7.63	581.73	11.36	35.74	1	4.41
1891.10	5.33	0.22	0.33	7.61	1891.79	3.61	184.93	7.63	583.73	11.51	36.33	1	4.42
1891.11	5.25	0.22	0.34	7.52	1891.88	3.6	184.46	7.73	584.28	11.8	37.37	1	4.49
1891.12	5.41	0.22	0.34	7.52	1891.96	3.6	190.08	7.73	604.13	11.95	37.97	1	4.51
1892.01	5.51	0.22	0.34	7.33	1892.04	3.6	198.62	7.99	633.39	12.35	39.37	1	4.64
1892.02	5.52	0.22	0.35	7.33	1892.13	3.61	198.98	8.05	636.68	12.44	39.79	1	4.65
1892.03	5.58	0.23	0.35	7.14	1892.21	3.63	206.51	8.33	662.98	12.86	41.29	1	4.78
1892.04	5.57	0.23	0.35	7.04	1892.29	3.64	208.92	8.5	673.02	13.13	42.29	1	4.86
1892.05	5.57	0.23	0.35	7.04	1892.38	3.65	208.92	8.56	675.31	13.22	42.74	1	4.87
1892.06	5.54	0.23	0.36	7.04	1892.46	3.66	207.8	8.63	674	13.32	43.19	1	4.88
1892.07	5.54	0.23	0.36	7.23	1892.54	3.68	202.33	8.46	658.55	13.06	42.5	1	4.76
1892.08	5.62	0.23	0.36	7.33	1892.63	3.69	202.58	8.41	661.67	12.98	42.38	1	4.7
1892.09	5.48	0.24	0.36	7.33	1892.71	3.7	197.54	8.47	647.49	13.07	42.83	1	4.71
1892.10	5.59	0.24	0.37	7.33	1892.79	3.71	201.5	8.53	662.82	13.16	43.28	1	4.72
1892.11	5.57	0.24	0.37	7.52	1892.88	3.73	195.7	8.37	646.02	12.91	42.62	1	4.61
1892.12	5.51	0.24	0.37	7.61	1892.96	3.74	191.17	8.33	633.36	12.84	42.53	1	4.57
1893.01	5.61	0.24	0.36	7.9	1893.04	3.75	187.6	8.05	623.77	12.07	40.12	1	4.41
1893.02	5.51	0.24	0.35	7.99	1893.13	3.75	182.07	7.99	607.57	11.62	38.78	1	4.37
1893.03	5.31	0.24	0.34	7.8	1893.21	3.74	179.74	8.21	602.08	11.59	38.83	1	4.49
1893.04	5.31	0.24	0.33	7.71	1893.29	3.74	181.96	8.34	611.84	11.42	38.4	1	4.57
1893.05	4.84	0.24	0.32	7.61	1893.38	3.73	167.92	8.47	567.03	11.25	37.98	1	4.64
1893.06	4.61	0.25	0.32	7.42	1893.46	3.73	164.05	8.72	556.39	11.21	38.02	1	4.77
1893.07	4.18	0.25	0.31	7.23	1893.54	3.73	152.66	8.98	520.3	11.17	38.06	1	4.92
1893.08	4.08	0.25	0.3	6.95	1893.63	3.72	155.13	9.38	531.39	11.28	38.64	1	5.14
1893.09	4.37	0.25	0.29	7.23	1893.71	3.72	159.6	9.04	549.28	10.5	36.14	1	4.95
1893.10	4.5	0.25	0.28	7.33	1893.79	3.71	162.21	8.95	560.84	10.03	34.68	1	4.9
1893.11	4.57	0.25	0.27	7.14	1893.88	3.71	169.13	9.22	587.41	9.96	34.6	1	5.05
1893.12	4.41	0.25	0.26	7.04	1893.96	3.7	165.41	9.38	577.22	9.75	34.03	1	5.14
1894.01	4.32	0.25	0.25	6.85	1894.04	3.7	166.54	9.51	583.91	9.7	34.02	1	5.3
1894.02	4.38	0.24	0.24	6.76	1894.13	3.68	171.23	9.51	603.13	9.51	33.5	1	5.4
1894.03	4.51	0.24	0.24	6.57	1894.21	3.66	181.42	9.65	641.87	9.45	33.45	1	5.58
1894.04	4.57	0.24	0.23	6.57	1894.29	3.64	183.83	9.52	653.22	9.12	32.4	1	5.61
1894.05	4.4	0.23	0.22	6.57	1894.38	3.62	177	9.38	631.7	8.78	31.34	1	5.63
1894.06	4.34	0.23	0.21	6.57	1894.46	3.6	174.58	9.25	625.83	8.45	30.28	1	5.66
1894.07	4.25	0.23	0.2	6.57	1894.54	3.58	170.96	9.12	615.58	8.11	29.21	1	5.69
1894.08	4.41	0.22	0.19	6.76	1894.63	3.56	172.4	8.73	623.38	7.56	27.32	1	5.55
1894.09	4.48	0.22	0.19	6.85	1894.71	3.54	172.71	8.48	627.04	7.13	25.89	1	5.5
1894.10	4.34	0.22	0.18	6.66	1894.79	3.52	172.09	8.59	627.4	7.01	25.54	1	5.68
1894.11	4.34	0.21	0.17	6.66	1894.88	3.5	172.09	8.46	629.97	6.67	24.43	1	5.71
1894.12	4.3	0.21	0.16	6.57	1894.96	3.48	172.97	8.45	635.78	6.44	23.66	1	5.82
1895.01	4.25	0.21	0.17	6.57	1895.04	3.46	170.96	8.38	630.96	6.74	24.87	1	5.85
1895.02	4.19	0.21	0.18	6.57	1895.13	3.47	168.55	8.31	624.61	7.04	26.09	1	5.86
1895.03	4.19	0.21	0.18	6.57	1895.21	3.48	168.55	8.25	627.15	7.34	27.32	1	5.87
1895.04	4.37	0.2	0.19	6.85	1895.29	3.5	168.46	7.84	629.27	7.32	27.36	1	5.63
1895.05	4.61	0.2	0.2	6.95	1895.38	3.51	175.28	7.67	657.13	7.51	28.15	1	5.57
1895.06	4.7	0.2	0.21	7.04	1895.46	3.52	176.29	7.5	663.24	7.69	28.93	1	5.5
1895.07	4.72	0.2	0.21	6.95	1895.54	3.53	179.46	7.54	677.55	8.08	30.5	1	5.59
1895.08	4.79	0.2	0.22	6.85	1895.63	3.54	184.66	7.58	699.54	8.48	32.13	1	5.68
1895.09	4.82	0.2	0.23	6.85	1895.71	3.55	185.81	7.52	706.29	8.77	33.34	1	5.69
1895.10	4.75	0.19	0.24	6.85	1895.79	3.57	183.11	7.45	698.4	9.06	34.55	1	5.7
1895.11	4.59	0.19	0.24	6.85	1895.88	3.58	176.95	7.39	677.22	9.35	35.78	1	5.71
1895.12	4.32	0.19	0.25	6.76	1895.96	3.59	168.88	7.43	648.73	9.77	37.54	1	5.8
1896.01	4.27	0.19	0.25	6.66	1896.04	3.6	169.31	7.5	652.78	9.78	37.71	1	5.9
1896.02	4.45	0.19	0.24	6.57	1896.13	3.58	179.01	7.57	692.59	9.79	37.87	1	6.01
1896.03	4.38	0.19	0.24	6.57	1896.21	3.57	176.19	7.54	684.13	9.65	37.49	1	6.04
1896.04	4.42	0.19	0.24	6.47	1896.29	3.55	180.42	7.62	703	9.66	37.65	1	6.15
1896.05	4.4	0.19	0.23	6.37	1896.38	3.53	182.28	7.7	712.76	9.66	37.79	1	6.27
1896.06	4.32	0.19	0.23	6.28	1896.46	3.52	181.68	7.78	712.94	9.67	37.96	1	6.39
1896.07	4.04	0.18	0.23	6.28	1896.54	3.5	169.9	7.75	669.26	9.53	37.55	1	6.42
1896.08	3.81	0.18	0.22	6.28	1896.63	3.48	160.23	7.71	633.69	9.39	37.14	1	6.45
1896.09	4.01	0.18	0.22	6.28	1896.71	3.47	168.64	7.68	669.49	9.25	36.73	1	6.48
1896.10	4.1	0.18	0.22	6.47	1896.79	3.45	167.35	7.42	666.83	8.85	35.24	1	6.31
1896.11	4.38	0.18	0.21	6.66	1896.88	3.43	173.67	7.17	694.4	8.46	33.82	1	6.16
1896.12	4.22	0.18	0.21	6.66	1896.96	3.42	167.33	7.14	671.41	8.33	33.41	1	6.19
1897.01	4.22	0.18	0.22	6.47	1897.04	3.4	172.25	7.35	693.62	8.91	35.88	1	6.4
1897.02	4.18	0.18	0.23	6.47	1897.13	3.4	170.62	7.35	689.51	9.25	37.4	1	6.42
1897.03	4.19	0.18	0.24	6.47	1897.21	3.39	171.03	7.35	693.63	9.59	38.9	1	6.44
1897.04	4.06	0.18	0.24	6.37	1897.29	3.39	168.19	7.46	684.66	10.08	41.03	1	6.55
1897.05	4.08	0.18	0.25	6.28	1897.38	3.38	171.58	7.57	701.03	10.59	43.25	1	6.67
1897.06	4.27	0.18	0.26	6.28	1897.46	3.38	179.57	7.57	736.25	10.93	44.83	1	6.69
1897.07	4.46	0.18	0.27	6.28	1897.54	3.38	187.56	7.57	771.6	11.28	46.42	1	6.72
1897.08	4.75	0.18	0.28	6.57	1897.63	3.37	191.08	7.24	788.52	11.13	45.93	1	6.44
1897.09	4.98	0.18	0.29	6.76	1897.71	3.37	194.68	7.04	805.84	11.14	46.12	1	6.28
1897.10	4.82	0.18	0.29	6.66	1897.79	3.36	191.12	7.14	793.55	11.63	48.29	1	6.39
1897.11	4.65	0.18	0.3	6.66	1897.88	3.36	184.38	7.14	768.03	11.96	49.83	1	6.41
1897.12	4.75	0.18	0.31	6.66	1897.96	3.35	188.35	7.14	787.03	12.29	51.36	1	6.43
1898.01	4.88	0.18	0.31	6.66	1898.04	3.35	193.5	7.2	811.07	12.42	52.07	1	6.45
1898.02	4.87	0.18	0.32	6.76	1898.13	3.33	190.38	7.17	800.51	12.38	52.06	1	6.39
1898.03	4.65	0.19	0.32	6.76	1898.21	3.31	181.78	7.23	766.89	12.51	52.77	1	6.42
1898.04	4.57	0.19	0.32	6.76	1898.29	3.29	178.66	7.3	756.26	12.64	53.5	1	6.45
1898.05	4.87	0.19	0.33	7.23	1898.38	3.27	177.86	6.88	755.31	11.93	50.67	1	6.05
1898.06	5.06	0.19	0.33	6.76	1898.46	3.25	197.81	7.43	842.67	12.9	54.96	1	6.51
1898.07	5.08	0.19	0.33	6.66	1898.54	3.23	201.43	7.6	860.79	13.22	56.48	1	6.63
1898.08	5.27	0.19	0.34	6.66	1898.63	3.2	208.96	7.66	895.71	13.35	57.23	1	6.66
1898.09	5.26	0.2	0.34	6.66	1898.71	3.18	208.57	7.73	896.77	13.48	57.97	1	6.69
1898.10	5.15	0.2	0.34	6.66	1898.79	3.16	204.21	7.8	880.81	13.61	58.72	1	6.72
1898.11	5.32	0.2	0.35	6.66	1898.88	3.14	210.95	7.86	912.72	13.75	59.48	1	6.75
1898.12	5.65	0.2	0.35	6.76	1898.96	3.12	220.88	7.82	958.5	13.68	59.38	1	6.68
1899.01	6.08	0.2	0.36	6.76	1899.04	3.1	237.69	7.85	1034.28	14.1	61.38	1	6.71
1899.02	6.31	0.2	0.37	6.95	1899.13	3.1	239.92	7.67	1046.78	14.13	61.66	1	6.54
1899.03	6.4	0.2	0.38	6.95	1899.21	3.11	243.34	7.7	1064.51	14.54	63.62	1	6.56
1899.04	6.48	0.2	0.39	7.04	1899.29	3.11	243.05	7.63	1066.03	14.75	64.7	1	6.48
1899.05	6.21	0.2	0.4	7.04	1899.38	3.12	232.93	7.66	1024.42	15.16	66.68	1	6.5
1899.06	6.07	0.21	0.42	7.14	1899.46	3.12	224.64	7.59	990.75	15.36	67.74	1	6.42
1899.07	6.28	0.21	0.43	7.23	1899.54	3.13	229.35	7.52	1014.3	15.55	68.77	1	6.35
1899.08	6.44	0.21	0.44	7.33	1899.63	3.13	232.14	7.45	1029.38	15.74	69.8	1	6.29
1899.09	6.37	0.21	0.45	7.61	1899.71	3.13	221.01	7.2	982.67	15.53	69.03	1	6.06
1899.10	6.34	0.21	0.46	7.71	1899.79	3.14	217.25	7.14	968.61	15.7	70.02	1	6
1899.11	6.46	0.21	0.47	7.8	1899.88	3.14	218.66	7.08	977.54	15.88	71	1	5.94
1899.12	6.02	0.21	0.48	7.9	1899.96	3.15	201.32	7.02	902.6	16.05	71.97	1	5.88
1900.01	6.1	0.22	0.48	7.9	1900.04	3.15	203.99	7.27	917.31	16.05	72.18	1	5.9
1900.02	6.21	0.23	0.48	7.99	1900.13	3.15	205.2	7.43	925.52	15.86	71.54	1	5.84
1900.03	6.26	0.23	0.48	7.99	1900.21	3.14	206.85	7.68	935.86	15.86	71.76	1	5.86
1900.04	6.34	0.24	0.48	7.99	1900.29	3.14	209.49	7.93	950.81	15.86	71.99	1	5.88
1900.05	6.04	0.25	0.48	7.8	1900.38	3.13	204.45	8.38	931.08	16.25	73.99	1	6.04
1900.06	5.86	0.26	0.48	7.71	1900.46	3.13	200.8	8.74	917.8	16.45	75.18	1	6.13
1900.07	5.86	0.26	0.48	7.8	1900.54	3.13	198.36	8.89	909.99	16.25	74.54	1	6.08
1900.08	5.94	0.27	0.48	7.71	1900.63	3.12	203.55	9.25	937.34	16.45	75.74	1	6.17
1900.09	5.8	0.28	0.48	7.8	1900.71	3.12	196.32	9.39	907.69	16.25	75.12	1	6.11
1900.10	6.01	0.29	0.48	7.71	1900.79	3.11	205.94	9.77	955.93	16.45	76.35	1	6.21
1900.11	6.48	0.29	0.48	7.71	1900.88	3.11	222.05	10.02	1034.57	16.45	76.63	1	6.22
1900.12	6.87	0.3	0.48	7.61	1900.96	3.1	238.36	10.41	1114.58	16.65	77.87	1	6.32
1901.01	7.07	0.3	0.48	7.71	1901.04	3.1	242.27	10.34	1136.9	16.51	77.46	1	6.26
1901.02	7.25	0.3	0.48	7.61	1901.13	3.11	251.54	10.52	1184.53	16.77	78.96	1	6.35
1901.03	7.51	0.31	0.49	7.61	1901.21	3.11	260.56	10.58	1231.17	16.83	79.51	1	6.37
1901.04	8.14	0.31	0.49	7.52	1901.29	3.12	285.99	10.78	1355.58	17.1	81.05	1	6.46
1901.05	7.73	0.31	0.49	7.52	1901.38	3.13	271.59	10.83	1291.58	17.16	81.59	1	6.47
1901.06	8.5	0.31	0.49	7.52	1901.46	3.13	298.64	10.89	1424.55	17.22	82.12	1	6.49
1901.07	7.93	0.31	0.49	7.61	1901.54	3.14	275.13	10.81	1316.71	17.06	81.64	1	6.42
1901.08	8.04	0.31	0.49	7.71	1901.63	3.15	275.51	10.74	1322.78	16.9	81.16	1	6.35
1901.09	8	0.32	0.5	7.8	1901.71	3.15	270.79	10.66	1304.41	16.76	80.71	1	6.29
1901.10	7.91	0.32	0.5	7.8	1901.79	3.16	267.75	10.72	1294.04	16.81	81.26	1	6.3
1901.11	8.08	0.32	0.5	7.9	1901.88	3.17	270.2	10.64	1310.21	16.66	80.8	1	6.24
1901.12	7.95	0.32	0.5	7.99	1901.96	3.17	262.69	10.57	1278.06	16.52	80.38	1	6.17
1902.01	8.12	0.32	0.51	7.9	1902.04	3.18	271.54	10.73	1325.46	17.08	83.38	1	6.26
1902.02	8.19	0.32	0.52	7.9	1902.13	3.19	273.88	10.76	1341.26	17.45	85.44	1	6.27
1902.03	8.2	0.32	0.53	7.9	1902.21	3.2	274.22	10.78	1347.3	17.81	87.49	1	6.28
1902.04	8.48	0.32	0.54	7.99	1902.29	3.21	280.21	10.68	1381.1	17.95	88.48	1	6.22
1902.05	8.46	0.32	0.55	8.09	1902.38	3.22	276.26	10.59	1365.98	18.1	89.48	1	6.16
1902.06	8.41	0.33	0.57	8.18	1902.46	3.23	271.43	10.49	1346.44	18.24	90.46	1	6.1
1902.07	8.6	0.33	0.58	8.18	1902.54	3.24	277.56	10.52	1381.2	18.58	92.48	1	6.11
1902.08	8.83	0.33	0.59	8.09	1902.63	3.25	288.34	10.67	1439.25	19.16	95.63	1	6.19
1902.09	8.85	0.33	0.6	8.18	1902.71	3.26	285.63	10.57	1430.14	19.28	96.55	1	6.13
1902.10	8.57	0.33	0.61	8.75	1902.79	3.27	258.55	9.9	1298.7	18.35	92.18	1	5.74
1902.11	8.24	0.33	0.62	8.47	1902.88	3.28	256.98	10.27	1295.08	19.31	97.32	1	5.95
1902.12	8.05	0.33	0.63	8.56	1902.96	3.29	248.26	10.18	1255.44	19.43	98.25	1	5.89
1903.01	8.46	0.33	0.62	8.66	1903.04	3.3	258.04	10.12	1309.14	18.96	96.2	1	5.84
1903.02	8.41	0.33	0.61	8.66	1903.13	3.31	256.52	10.17	1305.7	18.71	95.22	1	5.85
1903.03	8.08	0.34	0.61	8.37	1903.21	3.32	254.85	10.57	1301.71	19.08	97.47	1	6.06
1903.04	7.75	0.34	0.6	8.37	1903.29	3.33	244.44	10.62	1253.07	18.82	96.48	1	6.08
1903.05	7.6	0.34	0.59	8.18	1903.38	3.33	245.29	10.92	1262.06	18.99	97.69	1	6.23
1903.06	7.18	0.34	0.58	8.18	1903.46	3.34	231.73	10.97	1197.02	18.72	96.7	1	6.24
1903.07	6.85	0.34	0.57	8.18	1903.54	3.35	221.08	11.03	1146.75	18.45	95.71	1	6.26
1903.08	6.63	0.34	0.56	8.18	1903.63	3.36	213.98	11.08	1114.71	18.18	94.71	1	6.27
1903.09	6.47	0.35	0.56	8.28	1903.71	3.37	206.42	11.01	1080.08	17.71	92.65	1	6.21
1903.10	6.26	0.35	0.55	8.18	1903.79	3.38	202.04	11.19	1062.06	17.64	92.75	1	6.3
1903.11	6.28	0.35	0.54	8.09	1903.88	3.38	205.07	11.37	1082.97	17.58	92.83	1	6.38
1903.12	6.57	0.35	0.53	8.09	1903.96	3.39	214.54	11.43	1138.01	17.31	91.8	1	6.4
1904.01	6.68	0.35	0.53	8.28	1904.04	3.4	213.12	11.06	1135.35	16.8	89.52	1	6.26
1904.02	6.5	0.34	0.52	8.47	1904.13	3.41	202.71	10.71	1084.69	16.32	87.33	1	6.14
1904.03	6.48	0.34	0.52	8.37	1904.21	3.41	204.39	10.72	1098.41	16.4	88.14	1	6.22
1904.04	6.64	0.34	0.52	8.28	1904.29	3.42	211.84	10.74	1143.28	16.48	88.97	1	6.31
1904.05	6.5	0.33	0.51	8.09	1904.38	3.43	212.25	10.88	1150.41	16.76	90.85	1	6.47
1904.06	6.51	0.33	0.51	8.09	1904.46	3.43	212.58	10.78	1157.05	16.65	90.64	1	6.48
1904.07	6.78	0.33	0.51	8.09	1904.54	3.44	221.4	10.67	1209.87	16.55	90.42	1	6.5
1904.08	7.01	0.32	0.5	8.18	1904.63	3.45	226.25	10.43	1241.12	16.24	89.11	1	6.44
1904.09	7.32	0.32	0.5	8.28	1904.71	3.45	233.53	10.21	1285.78	15.95	87.83	1	6.38
1904.10	7.75	0.32	0.5	8.28	1904.79	3.46	247.25	10.1	1365.94	15.85	87.54	1	6.39
1904.11	8.17	0.31	0.49	8.47	1904.88	3.47	254.8	9.77	1412.11	15.38	85.26	1	6.26
1904.12	8.25	0.31	0.49	8.47	1904.96	3.47	257.29	9.67	1430.41	15.28	84.96	1	6.28
1905.01	8.43	0.31	0.51	8.47	1905.04	3.48	262.91	9.72	1466.12	15.75	87.83	1	6.29
1905.02	8.8	0.31	0.52	8.47	1905.13	3.48	274.44	9.77	1535.01	16.22	90.71	1	6.31
1905.03	9.05	0.32	0.54	8.37	1905.21	3.47	285.45	9.94	1601.17	16.87	94.66	1	6.41
1905.04	8.94	0.32	0.55	8.37	1905.29	3.47	281.98	9.99	1586.38	17.35	97.6	1	6.43
1905.05	8.5	0.32	0.57	8.28	1905.38	3.46	271.18	10.15	1530.41	18.03	101.73	1	6.52
1905.06	8.6	0.32	0.58	8.28	1905.46	3.46	274.37	10.21	1553.21	18.5	104.75	1	6.54
1905.07	8.87	0.32	0.6	8.28	1905.54	3.46	282.99	10.26	1606.82	18.98	107.79	1	6.56
1905.08	9.2	0.32	0.61	8.37	1905.63	3.45	290.18	10.2	1652.48	19.24	109.57	1	6.51
1905.09	9.23	0.33	0.63	8.28	1905.71	3.45	294.47	10.37	1681.85	19.94	113.88	1	6.61
1905.10	9.36	0.33	0.64	8.28	1905.79	3.44	298.62	10.42	1710.5	20.42	116.96	1	6.63
1905.11	9.31	0.33	0.66	8.37	1905.88	3.44	293.65	10.35	1686.97	20.66	118.69	1	6.57
1905.12	9.54	0.33	0.67	8.47	1905.96	3.43	297.52	10.29	1714.16	20.9	120.39	1	6.52
1906.01	9.87	0.34	0.68	8.47	1906.04	3.43	307.81	10.47	1778.48	21.13	122.08	1	6.54
1906.02	9.8	0.34	0.69	8.47	1906.13	3.45	305.63	10.66	1771	21.36	123.79	1	6.55
1906.03	9.56	0.35	0.69	8.47	1906.21	3.47	298.15	10.84	1732.86	21.6	125.52	1	6.56
1906.04	9.43	0.35	0.7	8.47	1906.29	3.49	294.09	11.02	1714.63	21.83	127.28	1	6.57
1906.05	9.18	0.36	0.71	8.56	1906.38	3.51	283.11	11.08	1656.01	21.82	127.63	1	6.5
1906.06	9.3	0.37	0.72	8.56	1906.46	3.53	286.81	11.26	1683.14	22.05	129.4	1	6.51
1906.07	9.06	0.37	0.72	8.28	1906.54	3.55	289.05	11.83	1702.03	23.05	135.73	1	6.74
1906.08	9.73	0.38	0.73	8.47	1906.63	3.57	303.45	11.75	1792.59	22.77	134.49	1	6.6
1906.09	10.03	0.38	0.74	8.56	1906.71	3.59	309.33	11.8	1833.14	22.74	134.79	1	6.53
1906.10	9.73	0.39	0.75	8.75	1906.79	3.61	293.55	11.71	1745.42	22.48	133.64	1	6.4
1906.11	9.93	0.39	0.75	8.85	1906.88	3.63	296.37	11.77	1767.99	22.46	133.98	1	6.34
1906.12	9.84	0.4	0.76	8.94	1906.96	3.65	290.55	11.81	1739.2	22.44	134.33	1	6.28
1907.01	9.56	0.4	0.75	8.85	1907.04	3.67	285.32	12.04	1713.88	22.43	134.76	1	6.36
1907.02	9.26	0.41	0.74	9.04	1907.13	3.69	270.55	11.88	1631.09	21.72	130.93	1	6.23
1907.03	8.35	0.41	0.74	8.94	1907.21	3.7	246.56	12.11	1492.53	21.7	131.38	1	6.31
1907.04	8.39	0.41	0.73	8.94	1907.29	3.72	247.74	12.2	1505.84	21.46	130.43	1	6.32
1907.05	8.1	0.42	0.72	9.13	1907.38	3.74	234.19	12.05	1429.6	20.77	126.78	1	6.2
1907.06	7.84	0.42	0.71	9.23	1907.46	3.75	224.34	12.02	1375.57	20.32	124.57	1	6.15
1907.07	8.14	0.42	0.7	9.23	1907.54	3.77	232.92	12.11	1434.39	20.08	123.65	1	6.16
1907.08	7.53	0.43	0.69	9.23	1907.63	3.79	215.47	12.21	1333.17	19.84	122.75	1	6.17
1907.09	7.45	0.43	0.69	9.23	1907.71	3.8	213.18	12.3	1325.35	19.6	121.86	1	6.18
1907.10	6.64	0.43	0.68	9.32	1907.79	3.82	188.06	12.27	1175.55	19.17	119.8	1	6.13
1907.11	6.25	0.44	0.67	8.94	1907.88	3.84	184.55	12.89	1160.31	19.73	124.07	1	6.4
1907.12	6.57	0.44	0.66	8.75	1907.96	3.85	198.21	13.27	1253.18	19.91	125.89	1	6.55
1908.01	6.85	0.44	0.65	8.66	1908.04	3.87	208.93	13.32	1327.97	19.93	126.65	1	6.64
1908.02	6.6	0.43	0.65	8.56	1908.13	3.86	203.55	13.36	1300.8	19.94	127.46	1	6.74
1908.03	6.87	0.43	0.64	8.56	1908.21	3.85	211.87	13.26	1361.08	19.74	126.8	1	6.76
1908.04	7.24	0.43	0.63	8.66	1908.29	3.84	220.83	13.01	1425.58	19.32	124.7	1	6.71
1908.05	7.63	0.42	0.63	8.66	1908.38	3.83	232.72	12.91	1509.32	19.12	123.97	1	6.74
1908.06	7.64	0.42	0.62	8.66	1908.46	3.82	233.03	12.81	1518.22	18.91	123.21	1	6.77
1908.07	7.92	0.42	0.61	8.75	1908.54	3.82	238.94	12.57	1563.58	18.5	121.08	1	6.72
1908.08	8.26	0.41	0.61	8.75	1908.63	3.81	249.2	12.47	1637.5	18.3	120.28	1	6.75
1908.09	8.17	0.41	0.6	8.75	1908.71	3.8	246.49	12.37	1626.43	18.1	119.44	1	6.77
1908.10	8.27	0.41	0.59	8.85	1908.79	3.79	246.82	12.14	1635.32	17.71	117.32	1	6.73
1908.11	8.83	0.4	0.59	8.94	1908.88	3.78	260.73	11.91	1734.06	17.32	115.22	1	6.68
1908.12	9.03	0.4	0.58	9.04	1908.96	3.77	263.83	11.69	1761.14	16.95	113.12	1	6.64
1909.01	9.06	0.4	0.6	8.94	1909.04	3.76	267.52	11.91	1792.42	17.57	117.71	1	6.73
1909.02	8.8	0.41	0.61	9.04	1909.13	3.77	257.11	11.88	1729.28	17.82	119.87	1	6.68
1909.03	8.92	0.41	0.63	9.04	1909.21	3.79	260.62	11.98	1759.58	18.26	123.29	1	6.69
1909.04	9.32	0.41	0.64	9.23	1909.29	3.8	266.69	11.83	1807.24	18.31	124.1	1	6.57
1909.05	9.63	0.42	0.66	9.32	1909.38	3.81	272.75	11.8	1854.96	18.55	126.17	1	6.51
1909.06	9.8	0.42	0.67	9.42	1909.46	3.82	274.76	11.78	1875.3	18.78	128.21	1	6.46
1909.07	9.94	0.42	0.69	9.42	1909.54	3.84	278.68	11.87	1908.84	19.21	131.55	1	6.48
1909.08	10.18	0.43	0.7	9.51	1909.63	3.85	282.56	11.84	1942.14	19.43	133.55	1	6.43
1909.09	10.19	0.43	0.72	9.61	1909.71	3.86	280.04	11.82	1931.58	19.65	135.53	1	6.38
1909.10	10.23	0.43	0.73	9.8	1909.79	3.87	275.68	11.68	1908.21	19.67	136.17	1	6.27
1909.11	10.18	0.44	0.75	9.9	1909.88	3.89	271.69	11.65	1887.35	19.88	138.12	1	6.22
1909.12	10.3	0.44	0.76	9.99	1909.96	3.9	272.27	11.63	1898.14	20.09	140.06	1	6.17
1910.01	10.08	0.44	0.76	9.9	1910.04	3.91	269.02	11.81	1882.32	20.22	141.45	1	6.25
1910.02	9.72	0.45	0.76	9.9	1910.13	3.92	259.41	11.88	1822.02	20.15	141.53	1	6.26
1910.03	9.96	0.45	0.75	10.09	1910.21	3.92	260.8	11.72	1838.65	19.7	138.91	1	6.16
1910.04	9.72	0.45	0.75	10.18	1910.29	3.93	252.14	11.67	1784.43	19.46	137.69	1	6.12
1910.05	9.56	0.45	0.75	9.99	1910.38	3.93	252.71	11.96	1795.53	19.76	140.39	1	6.26
1910.06	9.1	0.46	0.75	9.9	1910.46	3.94	242.87	12.14	1732.76	19.88	141.86	1	6.33
1910.07	8.64	0.46	0.74	9.9	1910.54	3.95	230.59	12.21	1652.43	19.82	142.01	1	6.35
1910.08	8.85	0.46	0.74	9.8	1910.63	3.95	238.49	12.4	1716.43	19.94	143.52	1	6.43
1910.09	8.91	0.46	0.74	9.7	1910.71	3.96	242.46	12.59	1752.56	20.07	145.06	1	6.51
1910.10	9.32	0.47	0.74	9.42	1910.79	3.96	261.3	13.04	1896.61	20.61	149.57	1	6.73
1910.11	9.31	0.47	0.73	9.23	1910.88	3.97	266.4	13.38	1941.74	20.96	152.77	1	6.89
1910.12	9.05	0.47	0.73	9.23	1910.96	3.97	258.96	13.45	1895.68	20.89	152.91	1	6.91
1911.01	9.27	0.47	0.72	9.23	1911.04	3.98	265.26	13.45	1949.97	20.55	151.1	1	6.93
1911.02	9.43	0.47	0.71	8.94	1911.13	3.98	278.45	13.88	2055.43	20.87	154.04	1	7.17
1911.03	9.32	0.47	0.7	9.04	1911.21	3.99	272.3	13.73	2018.51	20.31	150.52	1	7.12
1911.04	9.28	0.47	0.68	8.75	1911.29	3.99	279.97	14.18	2084.14	20.61	153.46	1	7.37
1911.05	9.48	0.47	0.67	8.75	1911.38	3.99	286.01	14.18	2137.85	20.26	151.48	1	7.39
1911.06	9.67	0.47	0.66	8.75	1911.46	3.99	291.74	14.18	2189.53	19.91	149.44	1	7.42
1911.07	9.63	0.47	0.65	8.85	1911.54	4	287.41	14.03	2165.82	19.35	145.8	1	7.36
1911.08	9.17	0.47	0.64	9.13	1911.63	4	265.13	13.59	2006.43	18.41	139.31	1	7.15
1911.09	8.67	0.47	0.63	9.23	1911.71	4	248.09	13.45	1885.97	17.88	135.96	1	7.1
1911.10	8.72	0.47	0.61	9.23	1911.79	4	249.52	13.45	1905.36	17.55	134.01	1	7.12
1911.11	9.07	0.47	0.6	9.13	1911.88	4.01	262.24	13.59	2011.12	17.4	133.42	1	7.22
1911.12	9.11	0.47	0.59	9.04	1911.96	4.01	266.17	13.73	2050.03	17.24	132.77	1	7.32
1912.01	9.12	0.47	0.6	9.13	1912.04	4.01	263.68	13.61	2039.64	17.32	134.01	1	7.27
